#,Maq,Algoritmo,N,t (pico),t sin norm(pico)
1,1,MergeSort,4096,7.299.072.266,2989700000.00
2,1,SelectionSort,4096,4.066.625.977,16656900000.00
3,1,MergeSort,8192,4.835.693.359,3961400000.00
4,1,SelectionSort,8192,7.954.199.219,65160800000.00
5,1,MergeSort,16384,4.742.614.746,7770300000.00
6,1,SelectionSort,16384,16051818.85,262993000000.00
7,1,MergeSort,4096,4.871.826.172,1995500000.00
8,1,SelectionSort,4096,3.804.296.875,15582400000.00
9,1,MergeSort,8192,3.465.087.891,2838600000.00
10,1,SelectionSort,8192,8001232.91,65546100000.00
11,1,MergeSort,16384,3.436.889.648,5631000000.00
12,1,SelectionSort,16384,15949212.65,261311900000.00
13,1,MergeSort,4096,2.495.361.328,1022100000.00
14,1,SelectionSort,4096,4.010.644.531,16427600000.00
15,1,MergeSort,8192,2.434.936.523,1994700000.00
16,1,SelectionSort,8192,7.992.858.887,65477500000.00
17,1,MergeSort,16384,3.043.518.066,4986500000.00
18,1,SelectionSort,16384,15878204.35,260148500000.00
19,1,MergeSort,4096,2.434.570.313,997200000.00
20,1,SelectionSort,4096,3.902.734.375,15985600000.00
21,1,MergeSort,8192,365.222.168,2991900000.00
22,1,SelectionSort,8192,7888159.18,64619800000.00
23,1,MergeSort,16384,3.887.939.453,6370000000.00
24,1,SelectionSort,16384,15809942.63,259030100000.00
25,1,MergeSort,4096,4.875.976.563,1997200000.00
26,1,SelectionSort,4096,3.841.748.047,15735800000.00
27,1,MergeSort,8192,3.617.431.641,2963400000.00
28,1,SelectionSort,8192,7.939.477.539,65040200000.00
29,1,MergeSort,16384,3.652.587.891,5984400000.00
30,1,SelectionSort,16384,15860223.39,259853900000.00
31,1,MergeSort,4096,2.437.744.141,998500000.00
32,1,SelectionSort,4096,4.062.915.039,16641700000.00
33,1,MergeSort,8192,2.437.866.211,1997100000.00
34,1,SelectionSort,8192,7.813.562.012,64008700000.00
35,1,MergeSort,16384,3.662.719.727,6001000000.00
36,1,SelectionSort,16384,15743560.79,257942500000.00
37,1,MergeSort,4096,2.444.335.938,1001200000.00
38,1,SelectionSort,4096,3.841.113.281,15733200000.00
39,1,MergeSort,8192,3.653.198.242,2992700000.00
40,1,SelectionSort,8192,7.887.438.965,64613900000.00
41,1,MergeSort,16384,3.040.771.484,4982000000.00
42,1,SelectionSort,16384,15903973.39,260570700000.00
43,1,MergeSort,4096,2.428.710.938,994800000.00
44,1,SelectionSort,4096,4.015.551.758,16447700000.00
45,1,MergeSort,8192,3.652.587.891,2992200000.00
46,1,SelectionSort,8192,7.901.647.949,64730300000.00
47,1,MergeSort,16384,3.027.160.645,4959700000.00
48,1,SelectionSort,16384,15963354.49,261543600000.00
49,1,MergeSort,4096,4.799.072.266,1965700000.00
50,1,SelectionSort,4096,3.856.933.594,15798000000.00
51,1,MergeSort,8192,2.400.146.484,1966200000.00
52,1,SelectionSort,8192,7.916.491.699,64851900000.00
53,1,MergeSort,16384,3.043.334.961,4986200000.00
54,1,SelectionSort,16384,15725756.84,257650800000.00
55,1,MergeSort,4096,2.434.082.031,997000000.00
56,1,SelectionSort,4096,3.996.289.063,16368800000.00
57,1,MergeSort,8192,2.435.668.945,1995300000.00
58,1,SelectionSort,8192,8.090.100.098,66274100000.00
59,1,MergeSort,16384,3.043.212.891,4986000000.00
60,1,SelectionSort,16384,15743780.52,257946100000.00
61,1,MergeSort,4096,2.419.189.453,990900000.00
62,1,SelectionSort,4096,3908593.75,16009600000.00
63,1,MergeSort,8192,365.222.168,2991900000.00
64,1,SelectionSort,8192,7.789.355.469,63810400000.00
65,1,MergeSort,16384,305.456.543,5004600000.00
66,1,SelectionSort,16384,15738238.53,257855300000.00
67,1,MergeSort,4096,2.442.871.094,1000600000.00
68,1,SelectionSort,4096,3.987.866.211,16334300000.00
69,1,MergeSort,8192,2.432.006.836,1992300000.00
70,1,SelectionSort,8192,7.814.819.336,64019000000.00
71,1,MergeSort,16384,356.048.584,5833500000.00
72,1,SelectionSort,16384,15846276.86,259625400000.00
73,1,MergeSort,4096,2.508.056.641,1027300000.00
74,1,SelectionSort,4096,3.865.893.555,15834700000.00
75,1,MergeSort,8192,3.681.762.695,3016100000.00
76,1,SelectionSort,8192,7.957.910.156,65191200000.00
77,1,MergeSort,16384,3.688.049.316,6042500000.00
78,1,SelectionSort,16384,15798126.22,258836500000.00
79,1,MergeSort,4096,2.496.826.172,1022700000.00
80,1,SelectionSort,4096,4.002.758.789,16395300000.00
81,1,MergeSort,8192,2.463.745.117,2018300000.00
82,1,SelectionSort,8192,7.920.031.738,64880900000.00
83,1,MergeSort,16384,3.653.991.699,5986700000.00
84,1,SelectionSort,16384,15693200.68,257117400000.00
85,1,MergeSort,4096,2.365.966.797,969100000.00
86,1,SelectionSort,4096,3.707.226.563,15184800000.00
87,1,MergeSort,8192,3.389.282.227,2776500000.00
88,1,SelectionSort,8192,7838159.18,64210200000.00
89,1,MergeSort,16384,3.649.902.344,5980000000.00
90,1,SelectionSort,16384,15760247.8,258215900000.00
91,1,MergeSort,4096,2.410.644.531,987400000.00
92,1,SelectionSort,4096,3857031.25,15798400000.00
93,1,MergeSort,8192,2.471.801.758,2024900000.00
94,1,SelectionSort,8192,7.915.283.203,64842000000.00
95,1,MergeSort,16384,3.559.020.996,5831100000.00
96,1,SelectionSort,16384,15807849.12,258995800000.00
97,1,MergeSort,4096,1.975.830.078,809300000.00
98,1,SelectionSort,4096,3.992.358.398,16352700000.00
99,1,MergeSort,8192,2.468.505.859,2022200000.00
100,1,SelectionSort,8192,7.936.743.164,65017800000.00
101,1,MergeSort,16384,3.649.780.273,5979800000.00
102,1,SelectionSort,16384,15754241.94,258117500000.00
103,1,MergeSort,4096,2.368.896.484,970300000.00
104,1,SelectionSort,4096,4.028.857.422,16502200000.00
105,1,MergeSort,8192,3.652.587.891,2992200000.00
106,1,SelectionSort,8192,7.847.045.898,64283000000.00
107,1,MergeSort,16384,3.651.916.504,5983300000.00
108,1,SelectionSort,16384,15761370.85,258234300000.00
109,1,MergeSort,4096,4.868.164.063,1994000000.00
110,1,SelectionSort,4096,3.859.716.797,15809400000.00
111,1,MergeSort,8192,2.432.861.328,1993000000.00
112,1,SelectionSort,8192,7827795.41,64125300000.00
113,1,MergeSort,16384,3.652.282.715,5983900000.00
114,1,SelectionSort,16384,15687896.73,257030500000.00
115,1,MergeSort,4096,2.500.488.281,1024200000.00
116,1,SelectionSort,4096,3836059.57,15712500000.00
117,1,MergeSort,8192,3.651.733.398,2991500000.00
118,1,SelectionSort,8192,7.795.007.324,63856700000.00
119,1,MergeSort,16384,3.666.748.047,6007600000.00
120,1,SelectionSort,16384,15649304.2,256398200000.00
121,1,MergeSort,4096,2.432.861.328,996500000.00
122,1,SelectionSort,4096,3.878.100.586,15884700000.00
123,1,MergeSort,8192,3.886.108.398,3183500000.00
124,1,SelectionSort,8192,7.869.934.082,64470500000.00
125,1,MergeSort,16384,3.061.889.648,5016600000.00
126,1,SelectionSort,16384,15903784.18,260567600000.00
127,1,MergeSort,4096,2.366.943.359,969500000.00
128,1,SelectionSort,4096,3.881.005.859,15896600000.00
129,1,MergeSort,8192,3.504.272.461,2870700000.00
130,1,SelectionSort,8192,7.754.040.527,63521100000.00
131,1,MergeSort,16384,2.918.701.172,4782000000.00
132,1,SelectionSort,16384,15827899.17,259324300000.00
133,1,MergeSort,4096,246875,1011200000.00
134,1,SelectionSort,4096,4.004.150.391,16401000000.00
135,1,MergeSort,8192,2.466.552.734,2020600000.00
136,1,SelectionSort,8192,7.886.523.438,64606400000.00
137,1,MergeSort,16384,3.424.438.477,5610600000.00
138,1,SelectionSort,16384,15769152.83,258361800000.00
139,1,MergeSort,4096,2.433.837.891,996900000.00
140,1,SelectionSort,4096,4.064.257.813,16647200000.00
141,1,MergeSort,8192,2.746.337.891,2249800000.00
142,1,SelectionSort,8192,7.959.643.555,65205400000.00
143,1,MergeSort,16384,3.561.767.578,5835600000.00
144,1,SelectionSort,16384,15850952.15,259702000000.00
145,1,MergeSort,4096,2.369.628.906,970600000.00
146,1,SelectionSort,4096,3.909.765.625,16014400000.00
147,1,MergeSort,8192,2.342.163.086,1918700000.00
148,1,SelectionSort,8192,7.855.957.031,64356000000.00
149,1,MergeSort,16384,3.553.771.973,5822500000.00
150,1,SelectionSort,16384,15738916.02,257866400000.00
151,1,MergeSort,4096,242.578.125,993600000.00
152,1,SelectionSort,4096,3.862.866.211,15822300000.00
153,1,MergeSort,8192,2.438.964.844,1998000000.00
154,1,SelectionSort,8192,7.888.696.289,64624200000.00
155,1,MergeSort,16384,3.655.944.824,5989900000.00
156,1,SelectionSort,16384,15705932.62,257326000000.00
157,1,MergeSort,4096,2.370.117.188,970800000.00
158,1,SelectionSort,4096,3.846.435.547,15755000000.00
159,1,MergeSort,8192,3.686.279.297,3019800000.00
160,1,SelectionSort,8192,7.819.592.285,64058100000.00
161,1,MergeSort,16384,3.653.747.559,5986300000.00
162,1,SelectionSort,16384,15689300.54,257053500000.00
163,1,MergeSort,4096,2.436.279.297,997900000.00
164,1,SelectionSort,4096,3.916.894.531,16043600000.00
165,1,MergeSort,8192,2.470.703.125,2024000000.00
166,1,SelectionSort,8192,7.916.516.113,64852100000.00
167,1,MergeSort,16384,306.060.791,5014500000.00
168,1,SelectionSort,16384,15750415.04,258054800000.00
169,1,MergeSort,4096,2.439.453.125,999200000.00
170,1,SelectionSort,4096,4.154.296.875,17016000000.00
171,1,MergeSort,8192,2.434.936.523,1994700000.00
172,1,SelectionSort,8192,7865295.41,64432500000.00
173,1,MergeSort,16384,3.326.721.191,5450500000.00
174,1,SelectionSort,16384,15753436.28,258104300000.00
175,1,MergeSort,4096,2.436.279.297,997900000.00
176,1,SelectionSort,4096,4.108.520.508,16828500000.00
177,1,MergeSort,8192,2.435.180.664,1994900000.00
178,1,SelectionSort,8192,7.857.922.363,64372100000.00
179,1,MergeSort,16384,2.915.100.098,4776100000.00
180,1,SelectionSort,16384,15600122.07,255592400000.00
181,1,MergeSort,4096,253906.25,1040000000.00
182,1,SelectionSort,4096,3.903.613.281,15989200000.00
183,1,MergeSort,8192,3.004.272.461,2461100000.00
184,1,SelectionSort,8192,7.824.963.379,64102100000.00
185,1,MergeSort,16384,2.901.672.363,4754100000.00
186,1,SelectionSort,16384,15689300.54,257053500000.00
187,1,MergeSort,4096,2.432.617.188,996400000.00
188,1,SelectionSort,4096,4.118.603.516,16869800000.00
189,1,MergeSort,8192,2.435.180.664,1994900000.00
190,1,SelectionSort,8192,7.870.996.094,64479200000.00
191,1,MergeSort,16384,3.652.404.785,5984100000.00
192,1,SelectionSort,16384,15720843.51,257570300000.00
193,1,MergeSort,4096,2.435.058.594,997400000.00
194,1,SelectionSort,4096,3.985.986.328,16326600000.00
195,1,MergeSort,8192,3.652.587.891,2992200000.00
196,1,SelectionSort,8192,7.829.943.848,64142900000.00
197,1,MergeSort,16384,3.059.082.031,5012000000.00
198,1,SelectionSort,16384,15809625.24,259024900000.00
199,1,MergeSort,4096,2.422.851.563,992400000.00
200,1,SelectionSort,4096,3.973.413.086,16275100000.00
201,1,MergeSort,8192,368.371.582,3017700000.00
202,1,SelectionSort,8192,7.719.995.117,63242200000.00
203,1,MergeSort,16384,2.980.529.785,4883300000.00
204,1,SelectionSort,16384,15717968.75,257523200000.00
205,1,MergeSort,4096,2.493.164.063,1021200000.00
206,1,SelectionSort,4096,3.652.612.305,14961100000.00
207,1,MergeSort,8192,2.415.405.273,1978700000.00
208,1,SelectionSort,8192,7896667.48,64689500000.00
209,1,MergeSort,16384,3.046.691.895,4991700000.00
210,1,SelectionSort,16384,15748394.78,258021700000.00
211,1,MergeSort,4096,4.970.947.266,2036100000.00
212,1,SelectionSort,4096,3.886.010.742,15917100000.00
213,1,MergeSort,8192,3.680.053.711,3014700000.00
214,1,SelectionSort,8192,7.772.290.039,63670600000.00
215,1,MergeSort,16384,3.062.072.754,5016900000.00
216,1,SelectionSort,16384,15705627.44,257321000000.00
217,1,MergeSort,4096,2.428.955.078,994900000.00
218,1,SelectionSort,4096,3871215.82,15856500000.00
219,1,MergeSort,8192,2.468.383.789,2022100000.00
220,1,SelectionSort,8192,7961718.75,65222400000.00
221,1,MergeSort,16384,3.043.640.137,4986700000.00
222,1,SelectionSort,16384,15783221.44,258592300000.00
223,1,MergeSort,4096,2.415.283.203,989300000.00
224,1,SelectionSort,4096,3.833.276.367,15701100000.00
225,1,MergeSort,8192,3.652.587.891,2992200000.00
226,1,SelectionSort,8192,7.880.737.305,64559000000.00
227,1,MergeSort,16384,3.058.654.785,5011300000.00
228,1,SelectionSort,16384,15829284.67,259347000000.00
229,1,MergeSort,4096,2.367.431.641,969700000.00
230,1,SelectionSort,4096,3.824.682.617,15665900000.00
231,1,MergeSort,8192,365.222.168,2991900000.00
232,1,SelectionSort,8192,7.825.170.898,64103800000.00
233,1,MergeSort,16384,3.277.832.031,5370400000.00
234,1,SelectionSort,16384,15669989.01,256737100000.00
235,1,MergeSort,4096,2.442.382.813,1000400000.00
236,1,SelectionSort,4096,3.905.224.609,15995800000.00
237,1,MergeSort,8192,3.557.250.977,2914100000.00
238,1,SelectionSort,8192,7.847.058.105,64283100000.00
239,1,MergeSort,16384,3.538.696.289,5797800000.00
240,1,SelectionSort,16384,15719036.87,257540700000.00
241,1,MergeSort,4096,1.508.056.641,617700000.00
242,1,SelectionSort,4096,4.034.301.758,16524500000.00
243,1,MergeSort,8192,2.434.936.523,1994700000.00
244,1,SelectionSort,8192,7.851.721.191,64321300000.00
245,1,MergeSort,16384,3.635.925.293,5957100000.00
246,1,SelectionSort,16384,15760034.18,258212400000.00
247,1,MergeSort,4096,2.435.791.016,997700000.00
248,1,SelectionSort,4096,4.049.707.031,16587600000.00
249,1,MergeSort,8192,2.464.477.539,2018900000.00
250,1,SelectionSort,8192,7.844.494.629,64262100000.00
251,1,MergeSort,16384,365.246.582,5984200000.00
252,1,SelectionSort,16384,15722186.28,257592300000.00
253,1,MergeSort,4096,2.368.408.203,970100000.00
254,1,SelectionSort,4096,3.919.213.867,16053100000.00
255,1,MergeSort,8192,246.484.375,2019200000.00
256,1,SelectionSort,8192,7.892.541.504,64655700000.00
257,1,MergeSort,16384,3.669.677.734,6012400000.00
258,1,SelectionSort,16384,15776464.84,258481600000.00
259,1,MergeSort,4096,235937.5,966400000.00
260,1,SelectionSort,4096,3.890.307.617,15934700000.00
261,1,MergeSort,8192,3.649.780.273,2989900000.00
262,1,SelectionSort,8192,7.709.790.039,63158600000.00
263,1,MergeSort,16384,3.246.398.926,5318900000.00
264,1,SelectionSort,16384,15747473.14,258006600000.00
265,1,MergeSort,4096,2.507.080.078,1026900000.00
266,1,SelectionSort,4096,3.860.717.773,15813500000.00
267,1,MergeSort,8192,2.470.092.773,2023500000.00
268,1,SelectionSort,8192,8.027.319.336,65759800000.00
269,1,MergeSort,16384,3.587.219.238,5877300000.00
270,1,SelectionSort,16384,15755938.72,258145300000.00
271,1,MergeSort,4096,2.366.210.938,969200000.00
272,1,SelectionSort,4096,3.733.227.539,15291300000.00
273,1,MergeSort,8192,3.682.739.258,3016900000.00
274,1,SelectionSort,8192,7.836.425.781,64196000000.00
275,1,MergeSort,16384,2.986.694.336,4893400000.00
276,1,SelectionSort,16384,15721514.89,257581300000.00
277,1,MergeSort,4096,2.489.746.094,1019800000.00
278,1,SelectionSort,4096,4.056.591.797,16615800000.00
279,1,MergeSort,8192,3.438.598.633,2816900000.00
280,1,SelectionSort,8192,8.023.669.434,65729900000.00
281,1,MergeSort,16384,3.043.640.137,4986700000.00
282,1,SelectionSort,16384,15874554.44,260088700000.00
283,1,MergeSort,4096,2.369.628.906,970600000.00
284,1,SelectionSort,4096,3811840.82,15613300000.00
285,1,MergeSort,8192,3.486.083.984,2855800000.00
286,1,SelectionSort,8192,7.912.243.652,64817100000.00
287,1,MergeSort,16384,350.970.459,5750300000.00
288,1,SelectionSort,16384,15758923.34,258194200000.00
289,1,MergeSort,4096,2.436.523.438,998000000.00
290,1,SelectionSort,4096,3.895.727.539,15956900000.00
291,1,MergeSort,8192,4.118.652.344,3374000000.00
292,1,SelectionSort,8192,7.916.394.043,64851100000.00
293,1,MergeSort,16384,2.932.556.152,4804700000.00
294,1,SelectionSort,16384,15774163.82,258443900000.00
295,1,MergeSort,4096,2.484.619.141,1017700000.00
296,1,SelectionSort,4096,3.751.293.945,15365300000.00
297,1,MergeSort,8192,2.453.491.211,2009900000.00
298,1,SelectionSort,8192,7.999.938.965,65535500000.00
299,1,MergeSort,16384,3.307.189.941,5418500000.00
300,1,SelectionSort,16384,15803076.17,258917600000.00
301,1,MergeSort,4096,2.483.154.297,1017100000.00
302,1,SelectionSort,4096,4.106.591.797,16820600000.00
303,1,MergeSort,8192,3.319.335.938,2719200000.00
304,1,SelectionSort,8192,7.909.460.449,64794300000.00
305,1,MergeSort,16384,3.026.550.293,4958700000.00
306,1,SelectionSort,16384,15915954.59,260767000000.00
307,1,MergeSort,4096,2.436.767.578,998100000.00
308,1,SelectionSort,4096,4.030.371.094,16508400000.00
309,1,MergeSort,8192,3.439.208.984,2817400000.00
310,1,SelectionSort,8192,7932238.77,64980900000.00
311,1,MergeSort,16384,3.043.457.031,4986400000.00
312,1,SelectionSort,16384,15910711.67,260681100000.00
313,1,MergeSort,4096,2.422.363.281,992200000.00
314,1,SelectionSort,4096,3.873.583.984,15866200000.00
315,1,MergeSort,8192,2.456.298.828,2012200000.00
316,1,SelectionSort,8192,7.957.446.289,65187400000.00
317,1,MergeSort,16384,3.417.236.328,5598800000.00
318,1,SelectionSort,16384,15773999.02,258441200000.00
319,1,MergeSort,4096,2.489.746.094,1019800000.00
320,1,SelectionSort,4096,3924877.93,16076300000.00
321,1,MergeSort,8192,3.686.645.508,3020100000.00
322,1,SelectionSort,8192,7.885.461.426,64597700000.00
323,1,MergeSort,16384,295.703.125,4844800000.00
324,1,SelectionSort,16384,15888879.39,260323400000.00
325,1,MergeSort,4096,2.436.523.438,998000000.00
326,1,SelectionSort,4096,3.938.305.664,16131300000.00
327,1,MergeSort,8192,3.680.786.133,3015300000.00
328,1,SelectionSort,8192,7.850.402.832,64310500000.00
329,1,MergeSort,16384,3.358.337.402,5502300000.00
330,1,SelectionSort,16384,15819561.77,259187700000.00
331,1,MergeSort,4096,4.848.388.672,1985900000.00
332,1,SelectionSort,4096,3.878.710.938,15887200000.00
333,1,MergeSort,8192,3.676.879.883,3012100000.00
334,1,SelectionSort,8192,7759167.48,63563100000.00
335,1,MergeSort,16384,296.472.168,4857400000.00
336,1,SelectionSort,16384,15621948.24,255950000000.00
337,1,MergeSort,4096,3.613.037.109,1479900000.00
338,1,SelectionSort,4096,4.112.109.375,16843200000.00
339,1,MergeSort,8192,2.400.268.555,1966300000.00
340,1,SelectionSort,8192,7.970.666.504,65295700000.00
341,1,MergeSort,16384,3.043.640.137,4986700000.00
342,1,SelectionSort,16384,15686285.4,257004100000.00
343,1,MergeSort,4096,2.434.326.172,997100000.00
344,1,SelectionSort,4096,3.823.486.328,15661000000.00
345,1,MergeSort,8192,2.430.786.133,1991300000.00
346,1,SelectionSort,8192,7.812.268.066,63998100000.00
347,1,MergeSort,16384,3.666.015.625,6006400000.00
348,1,SelectionSort,16384,15744384.77,257956000000.00
349,1,MergeSort,4096,2.435.791.016,997700000.00
350,1,SelectionSort,4096,4.068.066.406,16662800000.00
351,1,MergeSort,8192,2.430.786.133,1991300000.00
352,1,SelectionSort,8192,7.863.330.078,64416400000.00
353,1,MergeSort,16384,3.494.018.555,5724600000.00
354,1,SelectionSort,16384,15639575.2,256238800000.00
355,1,MergeSort,4096,2.495.849.609,1022300000.00
356,1,SelectionSort,4096,3.903.710.938,15989600000.00
357,1,MergeSort,8192,3.202.758.789,2623700000.00
358,1,SelectionSort,8192,7.809.399.414,63974600000.00
359,1,MergeSort,16384,3.044.494.629,4988100000.00
360,1,SelectionSort,16384,15695349.12,257152600000.00
361,1,MergeSort,4096,2.438.964.844,999000000.00
362,1,SelectionSort,4096,3.862.182.617,15819500000.00
363,1,MergeSort,8192,3.653.320.313,2992800000.00
364,1,SelectionSort,8192,7.814.367.676,64015300000.00
365,1,MergeSort,16384,3.042.907.715,4985500000.00
366,1,SelectionSort,16384,15808239.75,259002200000.00
367,1,MergeSort,4096,4.875.244.141,1996900000.00
368,1,SelectionSort,4096,3.908.178.711,16007900000.00
369,1,MergeSort,8192,3.652.832.031,2992400000.00
370,1,SelectionSort,8192,7.919.567.871,64877100000.00
371,1,MergeSort,16384,3.045.776.367,4990200000.00
372,1,SelectionSort,16384,15755358.89,258135800000.00
373,1,MergeSort,4096,2.365.234.375,968800000.00
374,1,SelectionSort,4096,3.878.979.492,15888300000.00
375,1,MergeSort,8192,3.657.592.773,2996300000.00
376,1,SelectionSort,8192,7.810.119.629,63980500000.00
377,1,MergeSort,16384,3.666.870.117,6007800000.00
378,1,SelectionSort,16384,15758721.92,258190900000.00
379,1,MergeSort,4096,2.434.570.313,997200000.00
380,1,SelectionSort,4096,3.888.696.289,15928100000.00
381,1,MergeSort,8192,3.646.728.516,2987400000.00
382,1,SelectionSort,8192,7.936.608.887,65016700000.00
383,1,MergeSort,16384,2.952.026.367,4836600000.00
384,1,SelectionSort,16384,15838238.53,259493700000.00
385,1,MergeSort,4096,2.507.324.219,1027000000.00
386,1,SelectionSort,4096,3.825.024.414,15667300000.00
387,1,MergeSort,8192,3.657.592.773,2996300000.00
388,1,SelectionSort,8192,7.940.942.383,65052200000.00
389,1,MergeSort,16384,3.043.457.031,4986400000.00
390,1,SelectionSort,16384,15965802,261583700000.00
391,1,MergeSort,4096,2.441.162.109,999900000.00
392,1,SelectionSort,4096,3.968.115.234,16253400000.00
393,1,MergeSort,8192,3.650.268.555,2990300000.00
394,1,SelectionSort,8192,7.704.016.113,63111300000.00
395,1,MergeSort,16384,3.666.748.047,6007600000.00
396,1,SelectionSort,16384,15759924.32,258210600000.00
397,1,MergeSort,4096,2.436.035.156,997800000.00
398,1,SelectionSort,4096,3.865.429.688,15832800000.00
399,1,MergeSort,8192,3.651.245.117,2991100000.00
400,1,SelectionSort,8192,7.868.383.789,64457800000.00
401,1,MergeSort,16384,293.572.998,4809900000.00
402,1,SelectionSort,16384,15774804.69,258454400000.00
